timestamp,r11,r12,r13,t1,r21,r22,r23,t2,r31,r32,r33,t3,ObjectID,X_3D,Y_3D,Z_3D,Height_3D,Width_3D,Depth,Velocity
0.415622,0.999539912,0.001931563,-0.030269586,-0.041952476,-0.001988536,0.999996305,-0.001852218,-0.002774144,0.030265896,0.001911558,0.999540031,0.391514838,6,-7.81249035976983,-0.19113252595965,121.7112096,3.09832985165139,6.71304801191134,121.7112096,30.3995439817623
0.415622,0.999539912,0.001931563,-0.030269586,-0.041952476,-0.001988536,0.999996305,-0.001852218,-0.002774144,0.030265896,0.001911558,0.999540031,0.391514838,1,-3.83503128749488,0.831772468091245,12.678251,1.45234211796159,2.25919885016247,12.678251,1.80235433907544
0.415622,0.999539912,0.001931563,-0.030269586,-0.041952476,-0.001988536,0.999996305,-0.001852218,-0.002774144,0.030265896,0.001911558,0.999540031,0.391514838,4,4.13677259592235,0.873707921521699,8.47571097493036,1.24661987222123,1.94185018557538,8.47571097493036,1.7993395875023
0.415622,0.999539912,0.001931563,-0.030269586,-0.041952476,-0.001988536,0.999996305,-0.001852218,-0.002774144,0.030265896,0.001911558,0.999540031,0.391514838,2,1.57774547117124,0.580722364133215,19.1973516719243,1.60183544731363,2.00908174747812,19.1973516719243,0.995291147641623
0.415622,0.999539912,0.001931563,-0.030269586,-0.041952476,-0.001988536,0.999996305,-0.001852218,-0.002774144,0.030265896,0.001911558,0.999540031,0.391514838,5,3.10580720005812,0.512001292889412,13.463629380531,1.48518761325472,0.685471206117563,13.463629380531,1.29176077388353
0.5194988,0.999120176,0.001957503,-0.041893106,-0.056719027,-0.002100345,0.999992132,-0.003365919,-0.003969094,0.041886188,0.003450947,0.999116421,0.507269561,2,1.85880157585266,0.575278091969466,19.0173765,1.58681823999507,1.93645615728212,19.0173765,3.21328933791146
0.5194988,0.999120176,0.001957503,-0.041893106,-0.056719027,-0.002100345,0.999992132,-0.003365919,-0.003969094,0.041886188,0.003450947,0.999116421,0.507269561,7,1.11321687151451,0.450145370894872,23.771720625,1.84904667796035,1.54647540338502,23.771720625,2.82609363469689
0.5194988,0.999120176,0.001957503,-0.041893106,-0.056719027,-0.002100345,0.999992132,-0.003365919,-0.003969094,0.041886188,0.003450947,0.999116421,0.507269561,6,-7.95870929538226,-0.378397877252609,126.78251,2.86882393671425,5.55834637738385,126.78251,48.8738853562424
0.5194988,0.999120176,0.001957503,-0.041893106,-0.056719027,-0.002100345,0.999992132,-0.003365919,-0.003969094,0.041886188,0.003450947,0.999116421,0.507269561,1,-3.69286170357894,0.838989647793906,12.6518928898129,1.46721556846508,2.27239484384226,12.6518928898129,1.39369264803539
0.5194988,0.999120176,0.001957503,-0.041893106,-0.056719027,-0.002100345,0.999992132,-0.003365919,-0.003969094,0.041886188,0.003450947,0.999116421,0.507269561,3,-4.65116069869747,0.456992758850465,38.5162055696203,1.57966887654519,2.34226764453252,38.5162055696203,3.31649614554145
0.5194988,0.999120176,0.001957503,-0.041893106,-0.056719027,-0.002100345,0.999992132,-0.003365919,-0.003969094,0.041886188,0.003450947,0.999116421,0.507269561,4,4.22236912021735,0.891052800931799,8.30226532060027,1.26807497339074,1.96081963478013,8.30226532060027,1.86945704115591
0.5194988,0.999120176,0.001957503,-0.041893106,-0.056719027,-0.002100345,0.999992132,-0.003365919,-0.003969094,0.041886188,0.003450947,0.999116421,0.507269561,5,3.30573630184241,0.531042159726011,13.463629380531,1.48518761325472,0.704512072954162,13.463629380531,1.93338419140427
0.6233766,0.998462498,0.001818715,-0.055401783,-0.078830123,-0.002055215,0.999989033,-0.004212147,-0.005359372,0.055393513,0.004319533,0.998455286,0.632864356,6,-5.48874297103129,0.15312634644606,121.7112096,3.09832985165139,6.54091857570848,121.7112096,54.5429763669461
0.6233766,0.998462498,0.001818715,-0.055401783,-0.078830123,-0.002055215,0.999989033,-0.004212147,-0.005359372,0.055393513,0.004319533,0.998455286,0.632864356,1,-3.50829191972074,0.862243743900793,12.5995040993789,1.47895892389616,2.2808041235989,12.5995040993789,1.86050298170535
0.6233766,0.998462498,0.001818715,-0.055401783,-0.078830123,-0.002055215,0.999989033,-0.004212147,-0.005359372,0.055393513,0.004319533,0.998455286,0.632864356,4,4.34474805555001,0.889254220024329,8.12491385847797,1.27545843915333,1.97638604985921,8.12491385847797,2.07439952834394
0.6233766,0.998462498,0.001818715,-0.055401783,-0.078830123,-0.002055215,0.999989033,-0.004212147,-0.005359372,0.055393513,0.004319533,0.998455286,0.632864356,3,-4.16181371074206,0.481182967317263,38.2739652830189,1.51560509864149,2.27340764796223,38.2739652830189,5.26155078457417
0.6233766,0.998462498,0.001818715,-0.055401783,-0.078830123,-0.002055215,0.999989033,-0.004212147,-0.005359372,0.055393513,0.004319533,0.998455286,0.632864356,2,2.1145379576841,0.625161282765573,18.8992561490683,1.57696222608205,1.97788482593342,18.8992561490683,2.75400654331731
0.6233766,0.998462498,0.001818715,-0.055401783,-0.078830123,-0.002055215,0.999989033,-0.004212147,-0.005359372,0.055393513,0.004319533,0.998455286,0.632864356,5,3.5056654036267,0.578644326817508,13.463629380531,1.50422848009132,0.723552939790761,13.463629380531,1.97845845555897
0.6233766,0.998462498,0.001818715,-0.055401783,-0.078830123,-0.002055215,0.999989033,-0.004212147,-0.005359372,0.055393513,0.004319533,0.998455286,0.632864356,7,1.53345475286913,0.567811977674167,23.771720625,1.81542764745198,1.44561831185991,23.771720625,4.20109395739524
0.7271218,0.997415543,0.001970514,-0.071821585,-0.104938835,-0.002269463,0.999989092,-0.00408101,-0.007476402,0.071812756,0.004233459,0.997409165,0.770466208,4,4.48940352778017,0.895270299900494,7.923906875,1.27752315931806,1.98352279999383,7.923906875,2.38777327418628
0.7271218,0.997415543,0.001970514,-0.071821585,-0.104938835,-0.002269463,0.999989092,-0.00408101,-0.007476402,0.071812756,0.004233459,0.997409165,0.770466208,3,-3.50726254671648,0.484228429135727,38.5162055696203,1.52519753597466,2.23332496339147,38.5162055696203,6.72748944747527
0.7271218,0.997415543,0.001970514,-0.071821585,-0.104938835,-0.002269463,0.999989092,-0.00408101,-0.007476402,0.071812756,0.004233459,0.997409165,0.770466208,6,-3.87896932208344,-0.0179274431667876,114.821895849057,2.92295269023716,5.84590538047431,114.821895849057,68.2147584915041
0.7271218,0.997415543,0.001970514,-0.071821585,-0.104938835,-0.002269463,0.999989092,-0.00408101,-0.007476402,0.071812756,0.004233459,0.997409165,0.770466208,1,-3.28253118188508,0.858708090222764,12.4195111836735,1.47539516745304,2.24822120754749,12.4195111836735,2.78328297592687
0.7271218,0.997415543,0.001970514,-0.071821585,-0.104938835,-0.002269463,0.999989092,-0.00408101,-0.007476402,0.071812756,0.004233459,0.997409165,0.770466208,9,5.0958344625229,0.797573780925912,12.7047191649269,1.06008734195913,0.70073570061705,12.7047191649269,0
0.7271218,0.997415543,0.001970514,-0.071821585,-0.104938835,-0.002269463,0.999989092,-0.00408101,-0.007476402,0.071812756,0.004233459,0.997409165,0.770466208,5,3.71470886226855,0.569819685667786,13.2583016993464,1.51878914296637,0.712518363366937,13.2583016993464,2.82566592873933
0.7271218,0.997415543,0.001970514,-0.071821585,-0.104938835,-0.002269463,0.999989092,-0.00408101,-0.007476402,0.071812756,0.004233459,0.997409165,0.770466208,7,2.0038687582614,0.513874218917967,25.2512882987552,1.89270956820566,1.57130605662357,25.2512882987552,14.9740529511009
0.7271218,0.997415543,0.001970514,-0.071821585,-0.104938835,-0.002269463,0.999989092,-0.00408101,-0.007476402,0.071812756,0.004233459,0.997409165,0.770466208,2,2.41441377148892,0.636548510698409,18.8407445201238,1.54543456652718,1.99840676706101,18.8407445201238,2.94705684877799
0.830874,0.99593997,0.000533754,-0.090018064,-0.141291246,-0.000930786,0.999990046,-0.004368662,-0.004319853,0.09001483,0.004434713,0.995930552,0.919144332,6,-1.78189957170251,-0.0955161889620203,110.646554181818,2.6601821958623,5.16388308608564,110.646554181818,45.0402878431691
0.830874,0.99593997,0.000533754,-0.090018064,-0.141291246,-0.000930786,0.999990046,-0.004368662,-0.004319853,0.09001483,0.004434713,0.995930552,0.919144332,1,-3.04688788947768,0.86917699599048,12.318948340081,1.46344864787852,2.23001698724346,12.318948340081,2.47144740409511
0.830874,0.99593997,0.000533754,-0.090018064,-0.141291246,-0.000930786,0.999990046,-0.004368662,-0.004319853,0.09001483,0.004434713,0.995930552,0.919144332,4,4.63589668737232,0.900741168881323,7.68378848484848,1.28227736565258,1.9886165924951,7.68378848484848,2.711564644313
0.830874,0.99593997,0.000533754,-0.090018064,-0.141291246,-0.000930786,0.999990046,-0.004368662,-0.004319853,0.09001483,0.004434713,0.995930552,0.919144332,7,2.50382977627799,0.460306966987618,25.2512882987552,1.85699806691877,1.57130605662357,25.2512882987552,4.84637919475063
0.830874,0.99593997,0.000533754,-0.090018064,-0.141291246,-0.000930786,0.999990046,-0.004368662,-0.004319853,0.09001483,0.004434713,0.995930552,0.919144332,2,2.72832198040279,0.636086075335325,18.4410923636364,1.5387328387831,2.06033719091296,18.4410923636364,4.89814474869093
0.830874,0.99593997,0.000533754,-0.090018064,-0.141291246,-0.000930786,0.999990046,-0.004368662,-0.004319853,0.09001483,0.004434713,0.995930552,0.919144332,5,3.97863003239351,0.567347582910008,13.2007819522777,1.51220003605545,0.709427177408729,13.2007819522777,2.60358602851432
0.830874,0.99593997,0.000533754,-0.090018064,-0.141291246,-0.000930786,0.999990046,-0.004368662,-0.004319853,0.09001483,0.004434713,0.995930552,0.919144332,3,-2.91685237971512,0.562376097601629,38.2739652830189,1.46147634511858,2.16515014091641,38.2739652830189,6.19687866742238
0.9346218,0.993903041,-0.000676338,-0.110255606,-0.170243666,0.000200763,0.999990642,-0.004324431,-0.011190831,0.110257491,0.00427593,0.993893862,1.080034494,7,2.78918738573613,0.446655871895687,23.5874437209302,1.76799614704483,1.5678456398322,23.5874437209302,16.2720804994859
0.9346218,0.993903041,-0.000676338,-0.110255606,-0.170243666,0.000200763,0.999990642,-0.004324431,-0.011190831,0.110257491,0.00427593,0.993893862,1.080034494,6,0.18068719213483,-0.0179274431667876,114.821895849057,2.59818016909969,5.19636033819939,114.821895849057,44.4755811002782
0.9346218,0.993903041,-0.000676338,-0.110255606,-0.170243666,0.000200763,0.999990642,-0.004324431,-0.011190831,0.110257491,0.00427593,0.993893862,1.080034494,3,-2.17245099336111,0.585756471398315,38.034753,1.50613256677498,2.09782750372229,38.034753,7.53984202844214
0.9346218,0.993903041,-0.000676338,-0.110255606,-0.170243666,0.000200763,0.999990642,-0.004324431,-0.011190831,0.110257491,0.00427593,0.993893862,1.080034494,2,3.12081748024034,0.641352217861463,18.2202409580838,1.54607278026516,2.06143037368688,18.2202409580838,4.34125014741123
0.9346218,0.993903041,-0.000676338,-0.110255606,-0.170243666,0.000200763,0.999990642,-0.004324431,-0.011190831,0.110257491,0.00427593,0.993893862,1.080034494,1,-2.78046588767064,0.870836690611182,12.2200009638554,1.46897611217296,2.24666934802923,12.2200009638554,2.73940948445264
0.9346218,0.993903041,-0.000676338,-0.110255606,-0.170243666,0.000200763,0.999990642,-0.004324431,-0.011190831,0.110257491,0.00427593,0.993893862,1.080034494,5,4.27750366726488,0.59150203326881,13.1154320689655,1.52097131127523,0.723388794386997,13.1154320689655,3.00496689326028
0.9346218,0.993903041,-0.000676338,-0.110255606,-0.170243666,0.000200763,0.999990642,-0.004324431,-0.011190831,0.110257491,0.00427593,0.993893862,1.080034494,4,4.77964903217634,0.907539918682741,7.38538893203884,1.25336968108875,1.99494674239959,7.38538893203884,3.19322708263701
1.038404,0.991203368,-0.000778606,-0.132345229,-0.220107391,0.000124911,0.999987781,-0.004947551,-0.011911978,0.132347465,0.004887498,0.991191328,1.249608159,3,-1.36559426116023,0.612651695805011,38.034753,1.55992301558837,2.09782750372229,38.034753,7.77883742583209
1.038404,0.991203368,-0.000778606,-0.132345229,-0.220107391,0.000124911,0.999987781,-0.004947551,-0.011911978,0.132347465,0.004887498,0.991191328,1.249608159,1,-2.51259377309792,0.888118762519099,12.2200009638554,1.46897611217296,2.26395141993715,12.2200009638554,2.58646494155035
1.038404,0.991203368,-0.000778606,-0.132345229,-0.220107391,0.000124911,0.999987781,-0.004947551,-0.011911978,0.132347465,0.004887498,0.991191328,1.249608159,5,4.58115690191997,0.595641408849998,13.0033343589744,1.52636145350822,0.698816087148342,13.0033343589744,3.11913061784765
1.038404,0.991203368,-0.000778606,-0.132345229,-0.220107391,0.000124911,0.999987781,-0.004947551,-0.011911978,0.132347465,0.004887498,0.991191328,1.249608159,2,3.57826707060233,0.648412096945994,18.0580429673591,1.55784801311189,2.09415634549467,18.0580429673591,4.67715222946191
1.038404,0.991203368,-0.000778606,-0.132345229,-0.220107391,0.000124911,0.999987781,-0.004947551,-0.011911978,0.132347465,0.004887498,0.991191328,1.249608159,7,3.40014002229006,0.556934353580792,23.3163236781609,1.78064934002953,1.51684943780293,23.3163236781609,6.52755604539434
1.038404,0.991203368,-0.000778606,-0.132345229,-0.220107391,0.000124911,0.999987781,-0.004947551,-0.011911978,0.132347465,0.004887498,0.991191328,1.249608159,4,4.95239372297977,0.92534354840026,7.15948291764706,1.2251565753262,2.0048016687156,7.15948291764706,2.74556464451357
1.142127,0.987724245,0.002777561,-0.156182915,-0.280785173,-0.003800982,0.999973238,-0.006254431,-0.015770648,0.156161368,0.006771302,0.98770833,1.416487694,1,-2.16653303542072,0.889048537987745,11.8858603125,1.44561831185991,2.18523698304405,11.8858603125,4.63783116582198
1.142127,0.987724245,0.002777561,-0.156182915,-0.280785173,-0.003800982,0.999973238,-0.006254431,-0.015770648,0.156161368,0.006771302,0.98770833,1.416487694,4,5.06372770435207,0.938432551120967,6.88411819004525,1.19750682426194,1.92769391222654,6.88411819004525,2.8663694990751
1.142127,0.987724245,0.002777561,-0.156182915,-0.280785173,-0.003800982,0.999973238,-0.006254431,-0.015770648,0.156161368,0.006771302,0.98770833,1.416487694,2,4.03005444577526,0.674707243107913,17.7421588338192,1.55568878200831,2.08261562752725,17.7421588338192,5.32083678178917
1.142127,0.987724245,0.002777561,-0.156182915,-0.280785173,-0.003800982,0.999973238,-0.006254431,-0.015770648,0.156161368,0.006771302,0.98770833,1.416487694,5,4.86109127067018,0.625575747639908,12.678251,1.47027226756605,0.681345684969633,12.678251,4.14608883055819
1.142127,0.987724245,0.002777561,-0.156182915,-0.280785173,-0.003800982,0.999973238,-0.006254431,-0.015770648,0.156161368,0.006771302,0.98770833,1.416487694,3,-0.261257202967146,0.608846405768955,37.7985122981366,1.55023405275863,2.13825386587397,37.7985122981366,10.8879344039214
1.142127,0.987724245,0.002777561,-0.156182915,-0.280785173,-0.003800982,0.999973238,-0.006254431,-0.015770648,0.156161368,0.006771302,0.98770833,1.416487694,7,4.02876799247361,0.601785452470726,23.1390132319392,1.73438405299454,1.5053144610896,23.1390132319392,6.31194260904222
1.245873,0.983346879,0.006816391,-0.181610733,-0.343507439,-0.008369784,0.999934614,-0.007788392,-0.02080901,0.181545779,0.009178733,0.983339667,1.587447524,10,10.5093447972157,0.428458854948273,126.78251,3.04812543275889,7.35136133783026,126.78251,0
1.245873,0.983346879,0.006816391,-0.181610733,-0.343507439,-0.008369784,0.999934614,-0.007788392,-0.02080901,0.181545779,0.009178733,0.983339667,1.587447524,5,5.24073014814693,0.684055921744629,12.5995040993789,1.47895892389616,0.677113724193424,12.5995040993789,3.77947533474199
1.245873,0.983346879,0.006816391,-0.181610733,-0.343507439,-0.008369784,0.999934614,-0.007788392,-0.02080901,0.181545779,0.009178733,0.983339667,1.587447524,1,-1.83528542606316,0.900197229163345,11.7030009230769,1.43992893746619,2.18471976719008,11.7030009230769,3.64864637350794
1.245873,0.983346879,0.006816391,-0.181610733,-0.343507439,-0.008369784,0.999934614,-0.007788392,-0.02080901,0.181545779,0.009178733,0.983339667,1.587447524,3,0.655645352796957,0.697697981408905,38.2739652830189,1.62386260568731,2.16515014091641,38.2739652830189,9.9922725156244
1.245873,0.983346879,0.006816391,-0.181610733,-0.343507439,-0.008369784,0.999934614,-0.007788392,-0.02080901,0.181545779,0.009178733,0.983339667,1.587447524,7,4.63291267580785,0.648406370132632,23.0513654545455,1.76041468843829,1.49961251237336,23.0513654545455,5.90140383880493
1.245873,0.983346879,0.006816391,-0.181610733,-0.343507439,-0.008369784,0.999934614,-0.007788392,-0.02080901,0.181545779,0.009178733,0.983339667,1.587447524,2,4.47863777339229,0.712428447009455,17.4371360458453,1.52894341612851,2.04681134739784,17.4371360458453,5.241385108822
1.245873,0.983346879,0.006816391,-0.181610733,-0.343507439,-0.008369784,0.999934614,-0.007788392,-0.02080901,0.181545779,0.009178733,0.983339667,1.587447524,4,5.14510850713032,0.953132270402389,6.68008834248079,1.15256812386105,1.74774674519913,6.68008834248079,2.12203301305661
1.349627,0.977981269,0.009943592,-0.208455771,-0.416434407,-0.012004944,0.999890745,-0.008625827,-0.028375009,0.208347231,0.010938397,0.977993727,1.771675587,4,5.36239594031724,1.01926322832884,6.68008834248079,1.15256812386105,1.53990659171599,6.68008834248079,2.18910122442007
1.349627,0.977981269,0.009943592,-0.208455771,-0.416434407,-0.012004944,0.999890745,-0.008625827,-0.028375009,0.208347231,0.010938397,0.977993727,1.771675587,7,5.31843669384935,0.638728663115728,22.7073152238806,1.73413984234219,1.50934393685339,22.7073152238806,7.39322993814055
1.349627,0.977981269,0.009943592,-0.208455771,-0.416434407,-0.012004944,0.999890745,-0.008625827,-0.028375009,0.208347231,0.010938397,0.977993727,1.771675587,10,10.7380614816694,0.494449099112879,103.145092881356,2.4798308605496,5.10553412466095,103.145092881356,227.833295481586
1.349627,0.977981269,0.009943592,-0.208455771,-0.416434407,-0.012004944,0.999890745,-0.008625827,-0.028375009,0.208347231,0.010938397,0.977993727,1.771675587,5,5.71292787686077,0.719693486175861,12.5995040993789,1.5145964883274,0.694932506409041,12.5995040993789,4.56407109984592
1.349627,0.977981269,0.009943592,-0.208455771,-0.416434407,-0.012004944,0.999890745,-0.008625827,-0.028375009,0.208347231,0.010938397,0.977993727,1.771675587,2,4.96705692225553,0.766639506806502,16.9987722905028,1.53858713924339,1.99535519620628,16.9987722905028,6.34698209302155
1.349627,0.977981269,0.009943592,-0.208455771,-0.416434407,-0.012004944,0.999890745,-0.008625827,-0.028375009,0.208347231,0.010938397,0.977993727,1.771675587,3,1.80804221882991,0.747127817838491,38.034753,1.61371346440176,2.20540840134908,38.034753,11.3537806119852
1.349627,0.977981269,0.009943592,-0.208455771,-0.416434407,-0.012004944,0.999890745,-0.008625827,-0.028375009,0.208347231,0.010938397,0.977993727,1.771675587,1,-1.48486087051793,0.931507682889107,11.6805383493282,1.47020343781709,2.1805264470995,11.6805383493282,3.39781522903693
1.453253,0.971277833,0.010861546,-0.237700239,-0.48957178,-0.013328325,0.999872684,-0.008772997,-0.030270493,0.237574697,0.011689165,0.971298933,1.951716185,7,5.98111296403733,0.716358898710703,22.1293108363636,1.75259062315634,1.50222053413401,22.1293108363636,8.51865766463026
1.453253,0.971277833,0.010861546,-0.237700239,-0.48957178,-0.013328325,0.999872684,-0.008772997,-0.030270493,0.237574697,0.011689165,0.971298933,1.951716185,2,5.54220409153663,0.781943136041079,16.8109405524862,1.56913574439066,2.04463142450905,16.8109405524862,5.84056949594067
1.453253,0.971277833,0.010861546,-0.237700239,-0.48957178,-0.013328325,0.999872684,-0.008772997,-0.030270493,0.237574697,0.011689165,0.971298933,1.951716185,3,3.01832731713123,0.774023042245187,38.034753,1.66750391321516,2.25919885016247,38.034753,11.6822409167956
1.453253,0.971277833,0.010861546,-0.237700239,-0.48957178,-0.013328325,0.999872684,-0.008772997,-0.030270493,0.237574697,0.011689165,0.971298933,1.951716185,1,-1.11179866420885,0.905025394991306,11.2487254713494,1.43176055991284,2.13173238920356,11.2487254713494,5.5127184172099
